"","subid","submit.date","submit.time","trial.num","itemNum","trialType","samePos","chosen","chosenIdx","kept","keptIdx","rt","face","numPic","interval","condition","test","exposure","day.and.time","include","first.trial","numPicN","intervalN","correct"
"1822","A9I65QLIO7LS7","Jan 18 2014","15:22:10",13,4,"Same",1,"Novel125",2,"Novel125",2,369,"eyesrightarrow","4","3","soc",0,1,(Jan 18 2014 15:22:10),TRUE,FALSE,4,3,TRUE
"1823","A9I65QLIO7LS7","Jan 18 2014","15:22:10",14,5,"Switch",0,"Novel13",0,"Novel99",1,388,"eyesdownrightarrow","4","3","soc",0,1,(Jan 18 2014 15:22:10),TRUE,FALSE,4,3,FALSE
"1824","A9I65QLIO7LS7","Jan 18 2014","15:22:10",15,6,"Same",0,"Novel46",0,"Novel46",0,465,"eyesdownrightarrow","4","3","soc",0,1,(Jan 18 2014 15:22:10),TRUE,FALSE,4,3,TRUE
"1829","A9I65QLIO7LS7","Jan 18 2014","15:22:10",5,0,"Same",1,"Novel24",0,"Novel24",0,3866,"eyesleftarrow","4","3","soc",0,1,(Jan 18 2014 15:22:10),TRUE,FALSE,4,3,TRUE
"1830","A9I65QLIO7LS7","Jan 18 2014","15:22:10",6,1,"Switch",1,"Novel95",1,"Novel48",2,1572,"eyesdownleftarrow","4","3","soc",0,1,(Jan 18 2014 15:22:10),TRUE,FALSE,4,3,FALSE
"1831","A9I65QLIO7LS7","Jan 18 2014","15:22:10",7,2,"Same",0,"Novel66",3,"Novel66",3,1008,"eyesdownleftarrow","4","3","soc",0,1,(Jan 18 2014 15:22:10),TRUE,FALSE,4,3,TRUE
"1832","A9I65QLIO7LS7","Jan 18 2014","15:22:10",8,3,"Switch",0,"Novel29",2,"Novel138",3,928,"eyesdownrightarrow","4","3","soc",0,1,(Jan 18 2014 15:22:10),TRUE,FALSE,4,3,FALSE
"1833","A9I65QLIO7LS7","Jan 18 2014","15:22:10",9,0,"Same",1,"Novel93",2,"Novel24",0,840,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:22:10),TRUE,TRUE,4,3,FALSE
"1834","A9I65QLIO7LS7","Jan 18 2014","15:22:10",10,1,"Switch",1,"Novel6",3,"Novel48",2,1135,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:22:10),TRUE,FALSE,4,3,FALSE
"1835","A9I65QLIO7LS7","Jan 18 2014","15:22:10",11,2,"Same",0,"Novel98",0,"Novel66",3,944,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:22:10),TRUE,FALSE,4,3,FALSE
"1836","A9I65QLIO7LS7","Jan 18 2014","15:22:10",12,3,"Switch",0,"Novel138",1,"Novel138",3,415,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:22:10),TRUE,FALSE,4,3,TRUE
"1837","A9I65QLIO7LS7","Jan 18 2014","15:22:10",18,5,"Switch",0,"Novel99",0,"Novel99",1,969,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:22:10),TRUE,FALSE,4,3,TRUE
"1838","A9I65QLIO7LS7","Jan 18 2014","15:22:10",19,6,"Same",0,"Novel114",0,"Novel46",0,839,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:22:10),TRUE,FALSE,4,3,FALSE
"1839","A9I65QLIO7LS7","Jan 18 2014","15:22:10",20,7,"Switch",1,"Novel22",1,"Novel34",0,372,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:22:10),TRUE,FALSE,4,3,FALSE
"1840","A9I65QLIO7LS7","Jan 18 2014","15:22:10",17,4,"Same",1,"Novel14",0,"Novel125",2,1739,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:22:10),TRUE,FALSE,4,3,FALSE
"1841","A9QYAH5BONH1W","Dec 02 2013","16:03:11",7,1,"Same",0,"Novel105",1,"Novel105",1,1186,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 16:03:11),TRUE,FALSE,4,0,TRUE
"1842","A9QYAH5BONH1W","Dec 02 2013","16:03:11",8,1,"Same",0,"Novel105",2,"Novel105",1,1045,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 16:03:11),TRUE,FALSE,4,0,TRUE
"1843","A9QYAH5BONH1W","Dec 02 2013","16:03:11",9,2,"Switch",0,"Novel66",0,"Novel139",3,1248,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 16:03:11),TRUE,FALSE,4,0,FALSE
"1848","A9QYAH5BONH1W","Dec 02 2013","16:03:11",5,0,"Switch",0,"Novel102",3,"Novel98",2,4119,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 16:03:11),TRUE,FALSE,4,0,FALSE
"1849","A9QYAH5BONH1W","Dec 02 2013","16:03:11",6,0,"Switch",0,"Novel80",0,"Novel98",2,1966,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 16:03:11),TRUE,TRUE,4,0,FALSE
"1850","A9QYAH5BONH1W","Dec 02 2013","16:03:11",20,7,"Same",1,"Novel140",2,"Novel140",2,405,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 16:03:11),TRUE,FALSE,4,0,TRUE
"1851","A9QYAH5BONH1W","Dec 02 2013","16:03:11",12,3,"Same",1,"Novel127",1,"Novel127",1,905,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 16:03:11),TRUE,FALSE,4,0,TRUE
"1852","A9QYAH5BONH1W","Dec 02 2013","16:03:11",13,4,"Switch",1,"Novel134",0,"Novel112",2,1186,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 16:03:11),TRUE,FALSE,4,0,FALSE
"1853","A9QYAH5BONH1W","Dec 02 2013","16:03:11",10,2,"Switch",0,"Novel50",0,"Novel139",3,1389,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 16:03:11),TRUE,FALSE,4,0,FALSE
"1854","A9QYAH5BONH1W","Dec 02 2013","16:03:11",11,3,"Same",1,"Novel127",1,"Novel127",1,1061,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 16:03:11),TRUE,FALSE,4,0,TRUE
"1855","A9QYAH5BONH1W","Dec 02 2013","16:03:11",16,5,"Same",0,"Novel14",1,"Novel14",3,921,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 16:03:11),TRUE,FALSE,4,0,TRUE
"1856","A9QYAH5BONH1W","Dec 02 2013","16:03:11",17,6,"Switch",1,"Novel117",1,"Novel119",2,1887,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 16:03:11),TRUE,FALSE,4,0,FALSE
"1857","A9QYAH5BONH1W","Dec 02 2013","16:03:11",14,4,"Switch",1,"Novel75",0,"Novel112",2,3058,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 16:03:11),TRUE,FALSE,4,0,FALSE
"1858","A9QYAH5BONH1W","Dec 02 2013","16:03:11",15,5,"Same",0,"Novel14",3,"Novel14",3,2933,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 16:03:11),TRUE,FALSE,4,0,TRUE
"1859","A9QYAH5BONH1W","Dec 02 2013","16:03:11",18,6,"Switch",1,"Novel119",2,"Novel119",2,905,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 16:03:11),TRUE,FALSE,4,0,TRUE
"1860","A9QYAH5BONH1W","Dec 02 2013","16:03:11",19,7,"Same",1,"Novel140",2,"Novel140",2,858,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 16:03:11),TRUE,FALSE,4,0,TRUE
"1861","AA0QXH6Y5WN5F","Jan 19 2014","10:12:51",15,6,"Same",1,"Novel98",1,"Novel98",1,1844,"eyesdownright","4","3","nosoc",0,1,(Jan 19 2014 10:12:51),TRUE,FALSE,4,3,TRUE
"1862","AA0QXH6Y5WN5F","Jan 19 2014","10:12:51",16,7,"Switch",0,"Novel69",2,"Novel4",0,1892,"eyesdownright","4","3","nosoc",0,1,(Jan 19 2014 10:12:51),TRUE,FALSE,4,3,FALSE
"1863","AA0QXH6Y5WN5F","Jan 19 2014","10:12:51",14,5,"Switch",0,"Novel15",2,"Novel130",1,2158,"eyesdownright","4","3","nosoc",0,1,(Jan 19 2014 10:12:51),TRUE,FALSE,4,3,FALSE
"1868","AA0QXH6Y5WN5F","Jan 19 2014","10:12:51",5,0,"Same",0,"Novel1",2,"Novel1",2,17443,"eyesright","4","3","nosoc",0,1,(Jan 19 2014 10:12:51),TRUE,FALSE,4,3,TRUE
"1869","AA0QXH6Y5WN5F","Jan 19 2014","10:12:51",6,1,"Switch",1,"Novel2",1,"Novel21",0,3955,"eyesright","4","3","nosoc",0,1,(Jan 19 2014 10:12:51),TRUE,FALSE,4,3,FALSE
"1870","AA0QXH6Y5WN5F","Jan 19 2014","10:12:51",7,2,"Same",1,"Novel123",0,"Novel123",0,4220,"eyesdownright","4","3","nosoc",0,1,(Jan 19 2014 10:12:51),TRUE,FALSE,4,3,TRUE
"1871","AA0QXH6Y5WN5F","Jan 19 2014","10:12:51",8,3,"Switch",1,"Novel44",2,"Novel37",3,3363,"eyesdownright","4","3","nosoc",0,1,(Jan 19 2014 10:12:51),TRUE,FALSE,4,3,FALSE
"1872","AA0QXH6Y5WN5F","Jan 19 2014","10:12:51",9,0,"Same",0,"Novel1",3,"Novel1",2,3288,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:12:51),TRUE,TRUE,4,3,TRUE
"1873","AA0QXH6Y5WN5F","Jan 19 2014","10:12:51",10,1,"Switch",1,"Novel58",1,"Novel21",0,3670,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:12:51),TRUE,FALSE,4,3,FALSE
"1874","AA0QXH6Y5WN5F","Jan 19 2014","10:12:51",11,2,"Same",1,"Novel123",0,"Novel123",0,2481,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:12:51),TRUE,FALSE,4,3,TRUE
"1875","AA0QXH6Y5WN5F","Jan 19 2014","10:12:51",12,3,"Switch",1,"Novel37",3,"Novel37",3,1534,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:12:51),TRUE,FALSE,4,3,TRUE
"1876","AA0QXH6Y5WN5F","Jan 19 2014","10:12:51",13,4,"Same",0,"Novel133",1,"Novel133",1,2346,"eyesdownleft","4","3","nosoc",0,1,(Jan 19 2014 10:12:51),TRUE,FALSE,4,3,TRUE
"1877","AA0QXH6Y5WN5F","Jan 19 2014","10:12:51",18,5,"Switch",0,"Novel130",3,"Novel130",1,1284,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:12:51),TRUE,FALSE,4,3,TRUE
"1878","AA0QXH6Y5WN5F","Jan 19 2014","10:12:51",19,6,"Same",1,"Novel140",3,"Novel98",1,1881,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:12:51),TRUE,FALSE,4,3,FALSE
"1879","AA0QXH6Y5WN5F","Jan 19 2014","10:12:51",20,7,"Switch",0,"Novel23",1,"Novel4",0,4235,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:12:51),TRUE,FALSE,4,3,FALSE
"1880","AA0QXH6Y5WN5F","Jan 19 2014","10:12:51",17,4,"Same",0,"Novel70",2,"Novel133",1,2289,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:12:51),TRUE,FALSE,4,3,FALSE
"1881","ABHKIR4MLWULZ","Dec 05 2013","04:16:05",7,1,"Switch",1,"Novel101",2,"Novel78",3,2621,"eyesrightarrow","4","0","soc",0,1,(Dec 05 2013 04:16:05),TRUE,FALSE,4,0,FALSE
"1882","ABHKIR4MLWULZ","Dec 05 2013","04:16:05",8,1,"Switch",1,"Novel78",3,"Novel78",3,4999,"eyescenter2","4","0","soc",1,0,(Dec 05 2013 04:16:05),TRUE,FALSE,4,0,TRUE
"1883","ABHKIR4MLWULZ","Dec 05 2013","04:16:05",9,2,"Same",0,"Novel125",1,"Novel125",1,2013,"eyesleftarrow","4","0","soc",0,1,(Dec 05 2013 04:16:05),TRUE,FALSE,4,0,TRUE
"1888","ABHKIR4MLWULZ","Dec 05 2013","04:16:05",5,0,"Same",1,"Novel134",0,"Novel134",0,3510,"eyesdownrightarrow","4","0","soc",0,1,(Dec 05 2013 04:16:05),TRUE,FALSE,4,0,TRUE
"1889","ABHKIR4MLWULZ","Dec 05 2013","04:16:05",6,0,"Same",1,"Novel134",0,"Novel134",0,1185,"eyescenter2","4","0","soc",1,0,(Dec 05 2013 04:16:05),TRUE,TRUE,4,0,TRUE
"1890","ABHKIR4MLWULZ","Dec 05 2013","04:16:05",20,7,"Switch",0,"Novel128",2,"Novel50",2,593,"eyescenter2","4","0","soc",1,0,(Dec 05 2013 04:16:05),TRUE,FALSE,4,0,FALSE
"1891","ABHKIR4MLWULZ","Dec 05 2013","04:16:05",12,3,"Switch",0,"Novel107",3,"Novel107",1,1498,"eyescenter2","4","0","soc",1,0,(Dec 05 2013 04:16:05),TRUE,FALSE,4,0,TRUE
"1892","ABHKIR4MLWULZ","Dec 05 2013","04:16:05",13,4,"Same",0,"Novel70",3,"Novel70",3,9033,"eyesrightarrow","4","0","soc",0,1,(Dec 05 2013 04:16:05),TRUE,FALSE,4,0,TRUE
"1893","ABHKIR4MLWULZ","Dec 05 2013","04:16:05",10,2,"Same",0,"Novel125",2,"Novel125",1,811,"eyescenter2","4","0","soc",1,0,(Dec 05 2013 04:16:05),TRUE,FALSE,4,0,TRUE
"1894","ABHKIR4MLWULZ","Dec 05 2013","04:16:05",11,3,"Switch",0,"Novel1",3,"Novel107",1,3198,"eyesdownrightarrow","4","0","soc",0,1,(Dec 05 2013 04:16:05),TRUE,FALSE,4,0,FALSE
"1895","ABHKIR4MLWULZ","Dec 05 2013","04:16:05",16,5,"Switch",1,"Novel6",2,"Novel99",1,826,"eyescenter2","4","0","soc",1,0,(Dec 05 2013 04:16:05),TRUE,FALSE,4,0,FALSE
"1896","ABHKIR4MLWULZ","Dec 05 2013","04:16:05",17,6,"Same",1,"Novel29",3,"Novel29",3,4040,"eyesleftarrow","4","0","soc",0,1,(Dec 05 2013 04:16:05),TRUE,FALSE,4,0,TRUE
"1897","ABHKIR4MLWULZ","Dec 05 2013","04:16:05",14,4,"Same",0,"Novel70",1,"Novel70",3,1092,"eyescenter2","4","0","soc",1,0,(Dec 05 2013 04:16:05),TRUE,FALSE,4,0,TRUE
"1898","ABHKIR4MLWULZ","Dec 05 2013","04:16:05",15,5,"Switch",1,"Novel82",0,"Novel99",1,2184,"eyesrightarrow","4","0","soc",0,1,(Dec 05 2013 04:16:05),TRUE,FALSE,4,0,FALSE
"1899","ABHKIR4MLWULZ","Dec 05 2013","04:16:05",18,6,"Same",1,"Novel29",3,"Novel29",3,670,"eyescenter2","4","0","soc",1,0,(Dec 05 2013 04:16:05),TRUE,FALSE,4,0,TRUE
"1900","ABHKIR4MLWULZ","Dec 05 2013","04:16:05",19,7,"Switch",0,"Novel74",0,"Novel50",2,2278,"eyesdownleftarrow","4","0","soc",0,1,(Dec 05 2013 04:16:05),TRUE,FALSE,4,0,FALSE
"1901","ABM77ZQWCHPNX","Dec 02 2013","16:09:13",15,5,"Switch",1,"Novel66",3,"Novel54",0,2449,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 16:09:13),TRUE,FALSE,4,0,FALSE
"1902","ABM77ZQWCHPNX","Dec 02 2013","16:09:13",16,5,"Switch",1,"Novel74",1,"Novel54",0,3354,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 16:09:13),TRUE,FALSE,4,0,FALSE
"1903","ABM77ZQWCHPNX","Dec 02 2013","16:09:13",14,4,"Same",1,"Novel136",1,"Novel136",1,889,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 16:09:13),TRUE,FALSE,4,0,TRUE
"1908","ABM77ZQWCHPNX","Dec 02 2013","16:09:13",5,0,"Same",1,"Novel38",3,"Novel38",3,6603,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 16:09:13),TRUE,FALSE,4,0,TRUE
"1909","ABM77ZQWCHPNX","Dec 02 2013","16:09:13",6,0,"Same",1,"Novel38",3,"Novel38",3,1762,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 16:09:13),TRUE,TRUE,4,0,TRUE
"1910","ABM77ZQWCHPNX","Dec 02 2013","16:09:13",7,1,"Switch",0,"Novel86",1,"Novel48",3,3401,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 16:09:13),TRUE,FALSE,4,0,FALSE
"1911","ABM77ZQWCHPNX","Dec 02 2013","16:09:13",8,1,"Switch",0,"Novel77",2,"Novel48",3,4165,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 16:09:13),TRUE,FALSE,4,0,FALSE
"1912","ABM77ZQWCHPNX","Dec 02 2013","16:09:13",9,2,"Same",0,"Novel112",2,"Novel112",2,4711,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 16:09:13),TRUE,FALSE,4,0,TRUE
"1913","ABM77ZQWCHPNX","Dec 02 2013","16:09:13",10,2,"Same",0,"Novel112",3,"Novel112",2,1310,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 16:09:13),TRUE,FALSE,4,0,TRUE
"1914","ABM77ZQWCHPNX","Dec 02 2013","16:09:13",11,3,"Switch",0,"Novel6",1,"Novel18",2,3869,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 16:09:13),TRUE,FALSE,4,0,FALSE
"1915","ABM77ZQWCHPNX","Dec 02 2013","16:09:13",12,3,"Switch",0,"Novel51",2,"Novel18",2,6848,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 16:09:13),TRUE,FALSE,4,0,FALSE
"1916","ABM77ZQWCHPNX","Dec 02 2013","16:09:13",13,4,"Same",1,"Novel136",1,"Novel136",1,2699,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 16:09:13),TRUE,FALSE,4,0,TRUE
"1917","ABM77ZQWCHPNX","Dec 02 2013","16:09:13",17,6,"Same",0,"Novel70",3,"Novel70",3,4362,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 16:09:13),TRUE,FALSE,4,0,TRUE
"1918","ABM77ZQWCHPNX","Dec 02 2013","16:09:13",18,6,"Same",0,"Novel70",2,"Novel70",3,1232,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 16:09:13),TRUE,FALSE,4,0,TRUE
"1919","ABM77ZQWCHPNX","Dec 02 2013","16:09:13",19,7,"Switch",1,"Novel29",1,"Novel91",0,3447,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 16:09:13),TRUE,FALSE,4,0,FALSE
"1920","ABM77ZQWCHPNX","Dec 02 2013","16:09:13",20,7,"Switch",1,"Novel105",1,"Novel91",0,983,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 16:09:13),TRUE,FALSE,4,0,FALSE
"1921","ACLR7H75VUEN9","Dec 02 2013","15:59:45",6,0,"Switch",0,"Novel112",2,"Novel112",0,1622,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 15:59:45),TRUE,TRUE,4,0,TRUE
"1922","ACLR7H75VUEN9","Dec 02 2013","15:59:45",7,1,"Same",1,"Novel99",3,"Novel99",3,2856,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 15:59:45),TRUE,FALSE,4,0,TRUE
"1923","ACLR7H75VUEN9","Dec 02 2013","15:59:45",8,1,"Same",1,"Novel99",3,"Novel99",3,1335,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 15:59:45),TRUE,FALSE,4,0,TRUE
"1924","ACLR7H75VUEN9","Dec 02 2013","15:59:45",9,2,"Switch",1,"Novel125",2,"Novel129",0,2619,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 15:59:45),TRUE,FALSE,4,0,FALSE
"1929","ACLR7H75VUEN9","Dec 02 2013","15:59:45",5,0,"Switch",0,"Novel50",3,"Novel112",0,5226,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 15:59:45),TRUE,FALSE,4,0,FALSE
"1930","ACLR7H75VUEN9","Dec 02 2013","15:59:45",19,7,"Same",1,"Novel65",3,"Novel65",3,5994,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 15:59:45),TRUE,FALSE,4,0,TRUE
"1931","ACLR7H75VUEN9","Dec 02 2013","15:59:45",20,7,"Same",1,"Novel65",3,"Novel65",3,1067,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 15:59:45),TRUE,FALSE,4,0,TRUE
"1932","ACLR7H75VUEN9","Dec 02 2013","15:59:45",12,3,"Same",0,"Novel119",1,"Novel119",3,738,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 15:59:45),TRUE,FALSE,4,0,TRUE
"1933","ACLR7H75VUEN9","Dec 02 2013","15:59:45",13,4,"Switch",0,"Novel39",1,"Novel132",2,3130,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 15:59:45),TRUE,FALSE,4,0,FALSE
"1934","ACLR7H75VUEN9","Dec 02 2013","15:59:45",10,2,"Switch",1,"Novel88",2,"Novel129",0,1084,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 15:59:45),TRUE,FALSE,4,0,FALSE
"1935","ACLR7H75VUEN9","Dec 02 2013","15:59:45",11,3,"Same",0,"Novel119",3,"Novel119",3,2737,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 15:59:45),TRUE,FALSE,4,0,TRUE
"1936","ACLR7H75VUEN9","Dec 02 2013","15:59:45",16,5,"Same",0,"Novel82",3,"Novel82",2,867,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 15:59:45),TRUE,FALSE,4,0,TRUE
"1937","ACLR7H75VUEN9","Dec 02 2013","15:59:45",17,6,"Switch",1,"Novel110",2,"Novel115",3,2600,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 15:59:45),TRUE,FALSE,4,0,FALSE
"1938","ACLR7H75VUEN9","Dec 02 2013","15:59:45",14,4,"Switch",0,"Novel132",0,"Novel132",2,1285,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 15:59:45),TRUE,FALSE,4,0,TRUE
"1939","ACLR7H75VUEN9","Dec 02 2013","15:59:45",15,5,"Same",0,"Novel82",2,"Novel82",2,1511,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 15:59:45),TRUE,FALSE,4,0,TRUE
"1940","ACLR7H75VUEN9","Dec 02 2013","15:59:45",18,6,"Switch",1,"Novel115",3,"Novel115",3,2141,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 15:59:45),TRUE,FALSE,4,0,TRUE
"1941","AEKCK3L7OKCY9","Dec 05 2013","04:11:37",17,6,"Same",0,"Novel85",2,"Novel85",2,1575,"eyesdownrightarrow","4","0","soc",0,1,(Dec 05 2013 04:11:37),TRUE,FALSE,4,0,TRUE
"1942","AEKCK3L7OKCY9","Dec 05 2013","04:11:37",18,6,"Same",0,"Novel85",3,"Novel85",2,655,"eyescenter2","4","0","soc",1,0,(Dec 05 2013 04:11:37),TRUE,FALSE,4,0,TRUE
"1943","AEKCK3L7OKCY9","Dec 05 2013","04:11:37",15,5,"Switch",1,"Novel12",2,"Novel90",1,1467,"eyesdownrightarrow","4","0","soc",0,1,(Dec 05 2013 04:11:37),TRUE,FALSE,4,0,FALSE
"1944","AEKCK3L7OKCY9","Dec 05 2013","04:11:37",16,5,"Switch",1,"Novel3",3,"Novel90",1,2527,"eyescenter2","4","0","soc",1,0,(Dec 05 2013 04:11:37),TRUE,FALSE,4,0,FALSE
"1949","AEKCK3L7OKCY9","Dec 05 2013","04:11:37",5,0,"Same",1,"Novel71",2,"Novel71",2,1606,"eyesdownrightarrow","4","0","soc",0,1,(Dec 05 2013 04:11:37),TRUE,FALSE,4,0,TRUE
"1950","AEKCK3L7OKCY9","Dec 05 2013","04:11:37",6,0,"Same",1,"Novel71",2,"Novel71",2,1092,"eyescenter2","4","0","soc",1,0,(Dec 05 2013 04:11:37),TRUE,TRUE,4,0,TRUE
"1951","AEKCK3L7OKCY9","Dec 05 2013","04:11:37",7,1,"Switch",1,"Novel86",2,"Novel22",1,967,"eyesdownrightarrow","4","0","soc",0,1,(Dec 05 2013 04:11:37),TRUE,FALSE,4,0,FALSE
"1952","AEKCK3L7OKCY9","Dec 05 2013","04:11:37",8,1,"Switch",1,"Novel38",2,"Novel22",1,6037,"eyescenter2","4","0","soc",1,0,(Dec 05 2013 04:11:37),TRUE,FALSE,4,0,FALSE
"1953","AEKCK3L7OKCY9","Dec 05 2013","04:11:37",9,2,"Same",0,"Novel92",0,"Novel92",0,1482,"eyesleftarrow","4","0","soc",0,1,(Dec 05 2013 04:11:37),TRUE,FALSE,4,0,TRUE
"1954","AEKCK3L7OKCY9","Dec 05 2013","04:11:37",10,2,"Same",0,"Novel92",2,"Novel92",0,1529,"eyescenter2","4","0","soc",1,0,(Dec 05 2013 04:11:37),TRUE,FALSE,4,0,TRUE
"1955","AEKCK3L7OKCY9","Dec 05 2013","04:11:37",11,3,"Switch",0,"Novel108",0,"Novel48",2,1809,"eyesleftarrow","4","0","soc",0,1,(Dec 05 2013 04:11:37),TRUE,FALSE,4,0,FALSE
"1956","AEKCK3L7OKCY9","Dec 05 2013","04:11:37",12,3,"Switch",0,"Novel46",2,"Novel48",2,5117,"eyescenter2","4","0","soc",1,0,(Dec 05 2013 04:11:37),TRUE,FALSE,4,0,FALSE
"1957","AEKCK3L7OKCY9","Dec 05 2013","04:11:37",13,4,"Same",1,"Novel55",0,"Novel55",0,1170,"eyesleftarrow","4","0","soc",0,1,(Dec 05 2013 04:11:37),TRUE,FALSE,4,0,TRUE
"1958","AEKCK3L7OKCY9","Dec 05 2013","04:11:37",14,4,"Same",1,"Novel55",0,"Novel55",0,1560,"eyescenter2","4","0","soc",1,0,(Dec 05 2013 04:11:37),TRUE,FALSE,4,0,TRUE
"1959","AEKCK3L7OKCY9","Dec 05 2013","04:11:37",19,7,"Switch",0,"Novel105",0,"Novel89",3,873,"eyesleftarrow","4","0","soc",0,1,(Dec 05 2013 04:11:37),TRUE,FALSE,4,0,FALSE
"1960","AEKCK3L7OKCY9","Dec 05 2013","04:11:37",20,7,"Switch",0,"Novel110",1,"Novel89",3,2450,"eyescenter2","4","0","soc",1,0,(Dec 05 2013 04:11:37),TRUE,FALSE,4,0,FALSE
"1961","AGU3P5LLHVI5X","Dec 05 2013","04:21:06",10,2,"Switch",1,"Novel119",3,"Novel13",0,2028,"eyescenter2","4","0","soc",1,0,(Dec 05 2013 04:21:06),TRUE,FALSE,4,0,FALSE
"1962","AGU3P5LLHVI5X","Dec 05 2013","04:21:06",11,3,"Same",1,"Novel57",1,"Novel57",1,2527,"eyesdownleftarrow","4","0","soc",0,1,(Dec 05 2013 04:21:06),TRUE,FALSE,4,0,TRUE
"1967","AGU3P5LLHVI5X","Dec 05 2013","04:21:06",5,0,"Switch",0,"Novel131",2,"Novel91",1,9235,"eyesdownrightarrow","4","0","soc",0,1,(Dec 05 2013 04:21:06),TRUE,FALSE,4,0,FALSE
"1968","AGU3P5LLHVI5X","Dec 05 2013","04:21:06",6,0,"Switch",0,"Novel91",3,"Novel91",1,2762,"eyescenter2","4","0","soc",1,0,(Dec 05 2013 04:21:06),TRUE,TRUE,4,0,TRUE
"1969","AGU3P5LLHVI5X","Dec 05 2013","04:21:06",7,1,"Same",0,"Novel93",3,"Novel93",3,1747,"eyesrightarrow","4","0","soc",0,1,(Dec 05 2013 04:21:06),TRUE,FALSE,4,0,TRUE
"1970","AGU3P5LLHVI5X","Dec 05 2013","04:21:06",8,1,"Same",0,"Novel93",1,"Novel93",3,748,"eyescenter2","4","0","soc",1,0,(Dec 05 2013 04:21:06),TRUE,FALSE,4,0,TRUE
"1971","AGU3P5LLHVI5X","Dec 05 2013","04:21:06",9,2,"Switch",1,"Novel19",2,"Novel13",0,998,"eyesdownrightarrow","4","0","soc",0,1,(Dec 05 2013 04:21:06),TRUE,FALSE,4,0,FALSE
