"subid","itemNum","X.1","X","submit.date","submit.time","trial.num","trialType","samePos","chosen","chosenIdx","kept","keptIdx","rt.x","numPic","interval","day.and.time","correct","include","first.trial","numPicN","intervalNum","condition","testTrial","dataset","face","faceIdx","exposureTrial","exampleTrial","choseSocial","rt.y"
"AH0ZG2TJNOHKA",3,18920,4172,"Mar 28 2014","18:19:30",12,"Switch",0,"Novel68",1,"Novel65",0,4516,4,4,"(Mar 28 2014 18:19:30)",FALSE,TRUE,FALSE,4,0,"Social",1,"km","eyescenter",-1,0,0,TRUE,4417
"AH0ZG2TJNOHKA",4,18922,4174,"Mar 28 2014","18:19:30",14,"Same",0,"Novel6",3,"Novel6",0,2420,4,4,"(Mar 28 2014 18:19:30)",TRUE,TRUE,FALSE,4,0,"Social",1,"km","eyescenter",-1,0,0,TRUE,2006
"AH0ZG2TJNOHKA",5,18924,4176,"Mar 28 2014","18:19:30",16,"Switch",1,"Novel102",0,"Novel102",0,3153,4,4,"(Mar 28 2014 18:19:30)",TRUE,TRUE,FALSE,4,0,"Social",1,"km","eyescenter",-1,0,0,TRUE,2587
"AH0ZG2TJNOHKA",6,18926,4178,"Mar 28 2014","18:19:30",18,"Same",1,"Novel70",2,"Novel70",2,770,4,4,"(Mar 28 2014 18:19:30)",TRUE,TRUE,FALSE,4,0,"Social",1,"km","eyescenter",-1,0,0,TRUE,1576
"AH0ZG2TJNOHKA",7,18928,4180,"Mar 28 2014","18:19:30",20,"Switch",1,"Novel8",0,"Novel84",1,6010,4,4,"(Mar 28 2014 18:19:30)",FALSE,TRUE,FALSE,4,0,"Social",1,"km","eyescenter",-1,0,0,TRUE,2082
"AH5895SWITG27",0,13617,6689,"May 03 2014","04:39:27",9,"Same",1,"Novel66",1,"Novel66",1,2246,2,3,"(May 03 2014 04:39:27)",TRUE,TRUE,TRUE,2,3,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,3525
"AH5895SWITG27",1,13618,6690,"May 03 2014","04:39:27",10,"Switch",0,"Novel89",0,"Novel89",1,2509,2,3,"(May 03 2014 04:39:27)",TRUE,TRUE,FALSE,2,3,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,2076
"AH5895SWITG27",2,13619,6691,"May 03 2014","04:39:27",11,"Same",0,"Novel119",1,"Novel119",0,1380,2,3,"(May 03 2014 04:39:27)",TRUE,TRUE,FALSE,2,3,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,2780
"AH5895SWITG27",3,13620,6692,"May 03 2014","04:39:27",12,"Switch",0,"Novel21",0,"Novel21",1,2575,2,3,"(May 03 2014 04:39:27)",TRUE,TRUE,FALSE,2,3,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,3134
"AH5895SWITG27",4,13625,6697,"May 03 2014","04:39:27",17,"Same",1,"Novel65",1,"Novel65",1,1900,2,3,"(May 03 2014 04:39:27)",TRUE,TRUE,FALSE,2,3,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,1839
"AH5895SWITG27",5,13626,6698,"May 03 2014","04:39:27",18,"Switch",1,"Novel98",1,"Novel98",1,2973,2,3,"(May 03 2014 04:39:27)",TRUE,TRUE,FALSE,2,3,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,1883
"AH5895SWITG27",6,13627,6699,"May 03 2014","04:39:27",19,"Same",0,"Novel128",1,"Novel128",0,1694,2,3,"(May 03 2014 04:39:27)",TRUE,TRUE,FALSE,2,3,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,2493
"AH5895SWITG27",7,13628,6700,"May 03 2014","04:39:27",20,"Switch",1,"Novel111",0,"Novel111",0,3228,2,3,"(May 03 2014 04:39:27)",TRUE,TRUE,FALSE,2,3,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,1591
"AH73H9LAJ8SB7",0,6193,8729,"Aug 11 2013","18:16:56",6,"Same",1,"Novel53",1,"Novel53",1,2204,4,0,"(Aug 11 2013 18:16:56)",TRUE,TRUE,TRUE,4,0,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"AH73H9LAJ8SB7",1,6194,8730,"Aug 11 2013","18:16:56",8,"Switch",1,"Novel108",1,"Novel140",3,4592,4,0,"(Aug 11 2013 18:16:56)",FALSE,TRUE,FALSE,4,0,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"AH73H9LAJ8SB7",2,6195,8731,"Aug 11 2013","18:16:56",10,"Same",0,"Novel116",2,"Novel116",3,1755,4,0,"(Aug 11 2013 18:16:56)",TRUE,TRUE,FALSE,4,0,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"AH73H9LAJ8SB7",3,6196,8732,"Aug 11 2013","18:16:56",12,"Switch",0,"Novel79",3,"Novel20",0,3484,4,0,"(Aug 11 2013 18:16:56)",FALSE,TRUE,FALSE,4,0,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"AH73H9LAJ8SB7",4,6197,8733,"Aug 11 2013","18:16:56",14,"Same",0,"Novel87",1,"Novel87",2,1698,4,0,"(Aug 11 2013 18:16:56)",TRUE,TRUE,FALSE,4,0,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"AH73H9LAJ8SB7",5,6198,8734,"Aug 11 2013","18:16:56",16,"Switch",0,"Novel94",0,"Novel130",3,1872,4,0,"(Aug 11 2013 18:16:56)",FALSE,TRUE,FALSE,4,0,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"AH73H9LAJ8SB7",6,6199,8735,"Aug 11 2013","18:16:56",18,"Same",1,"Novel123",2,"Novel123",2,1304,4,0,"(Aug 11 2013 18:16:56)",TRUE,TRUE,FALSE,4,0,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"AH73H9LAJ8SB7",7,6200,8736,"Aug 11 2013","18:16:56",20,"Switch",1,"Novel73",0,"Novel73",0,2106,4,0,"(Aug 11 2013 18:16:56)",TRUE,TRUE,FALSE,4,0,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"AHC6LJRKLH8FN",0,6201,8745,"Apr 08 2013","22:39:08",6,"Switch",1,"Novel30",0,"Novel109",1,9511,2,0,"(Apr 08 2013 22:39:08)",FALSE,TRUE,TRUE,2,0,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"AHC6LJRKLH8FN",1,6202,8746,"Apr 08 2013","22:39:08",8,"Same",1,"Novel63",0,"Novel63",0,1221,2,0,"(Apr 08 2013 22:39:08)",TRUE,TRUE,FALSE,2,0,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"AHC6LJRKLH8FN",2,6203,8747,"Apr 08 2013","22:39:08",10,"Switch",0,"Novel112",1,"Novel69",1,2111,2,0,"(Apr 08 2013 22:39:08)",FALSE,TRUE,FALSE,2,0,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"AHC6LJRKLH8FN",3,6204,8748,"Apr 08 2013","22:39:08",12,"Same",1,"Novel75",1,"Novel11",0,1378,2,0,"(Apr 08 2013 22:39:08)",FALSE,TRUE,FALSE,2,0,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"AHC6LJRKLH8FN",4,6205,8749,"Apr 08 2013","22:39:08",14,"Switch",1,"Novel115",1,"Novel115",1,3253,2,0,"(Apr 08 2013 22:39:08)",TRUE,TRUE,FALSE,2,0,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"AHC6LJRKLH8FN",5,6206,8750,"Apr 08 2013","22:39:08",16,"Same",0,"Novel137",1,"Novel137",0,1022,2,0,"(Apr 08 2013 22:39:08)",TRUE,TRUE,FALSE,2,0,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"AHC6LJRKLH8FN",6,6207,8751,"Apr 08 2013","22:39:08",18,"Switch",0,"Novel19",1,"Novel31",1,2048,2,0,"(Apr 08 2013 22:39:08)",FALSE,TRUE,FALSE,2,0,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"AHC6LJRKLH8FN",7,6208,8752,"Apr 08 2013","22:39:08",20,"Same",0,"Novel55",0,"Novel55",1,1127,2,0,"(Apr 08 2013 22:39:08)",TRUE,TRUE,FALSE,2,0,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"AHC93QS2XG6M7",0,33221,6893,"Apr 11 2014","18:37:49",13,"Same",1,"Novel131",3,"Novel131",3,2317,6,2,"(Apr 11 2014 18:37:49)",TRUE,TRUE,TRUE,6,7,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,5051
"AHC93QS2XG6M7",1,33222,6894,"Apr 11 2014","18:37:49",14,"Switch",1,"Novel117",3,"Novel73",2,5084,6,2,"(Apr 11 2014 18:37:49)",FALSE,TRUE,FALSE,6,7,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,6241
"AHC93QS2XG6M7",2,33223,6895,"Apr 11 2014","18:37:49",15,"Same",1,"Novel108",4,"Novel108",4,1955,6,2,"(Apr 11 2014 18:37:49)",TRUE,TRUE,FALSE,6,7,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,9823
"AHC93QS2XG6M7",3,33224,6896,"Apr 11 2014","18:37:49",16,"Switch",1,"Novel100",3,"Novel10",2,7286,6,2,"(Apr 11 2014 18:37:49)",FALSE,TRUE,FALSE,6,7,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,3187
"AHC93QS2XG6M7",4,33225,6897,"Apr 11 2014","18:37:49",17,"Same",0,"Novel66",1,"Novel66",0,2065,6,2,"(Apr 11 2014 18:37:49)",NA,TRUE,FALSE,6,7,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,11893
"AHC93QS2XG6M7",5,33226,6898,"Apr 11 2014","18:37:49",18,"Switch",0,"Novel133",4,"Novel46",3,6076,6,2,"(Apr 11 2014 18:37:49)",FALSE,TRUE,FALSE,6,7,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,4673
"AHC93QS2XG6M7",6,33227,6899,"Apr 11 2014","18:37:49",19,"Same",0,"Novel140",2,"Novel140",3,3556,6,2,"(Apr 11 2014 18:37:49)",TRUE,TRUE,FALSE,6,7,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,6213
"AHC93QS2XG6M7",7,33228,6900,"Apr 11 2014","18:37:49",20,"Switch",0,"Novel32",3,"Novel67",2,6356,6,2,"(Apr 11 2014 18:37:49)",FALSE,TRUE,FALSE,6,7,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,4065
"AHKOZVL0KZKAB",0,13634,6706,"May 02 2014","16:39:12",6,"Switch",0,"Novel115",1,"Novel21",1,1745,2,4,"(May 02 2014 16:39:12)",FALSE,TRUE,TRUE,2,0,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,3345
"AHKOZVL0KZKAB",1,13636,6708,"May 02 2014","16:39:12",8,"Same",1,"Novel26",0,"Novel26",0,948,2,4,"(May 02 2014 16:39:12)",TRUE,TRUE,FALSE,2,0,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,1121
"AHKOZVL0KZKAB",2,13638,6710,"May 02 2014","16:39:12",10,"Switch",0,"Novel73",0,"Novel73",1,3823,2,4,"(May 02 2014 16:39:12)",TRUE,TRUE,FALSE,2,0,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,1181
"AHKOZVL0KZKAB",3,13640,6712,"May 02 2014","16:39:12",12,"Same",0,"Novel61",0,"Novel61",1,1779,2,4,"(May 02 2014 16:39:12)",TRUE,TRUE,FALSE,2,0,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,1690
"AHKOZVL0KZKAB",4,13642,6714,"May 02 2014","16:39:12",14,"Switch",1,"Novel78",0,"Novel78",0,2993,2,4,"(May 02 2014 16:39:12)",TRUE,TRUE,FALSE,2,0,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,1416
"AHKOZVL0KZKAB",5,13644,6716,"May 02 2014","16:39:12",16,"Same",0,"Novel38",0,"Novel38",1,729,2,4,"(May 02 2014 16:39:12)",TRUE,TRUE,FALSE,2,0,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,1691
"AHKOZVL0KZKAB",6,13646,6718,"May 02 2014","16:39:12",18,"Switch",1,"Novel107",0,"Novel107",0,755,2,4,"(May 02 2014 16:39:12)",TRUE,TRUE,FALSE,2,0,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,1482
"AHKOZVL0KZKAB",7,13648,6720,"May 02 2014","16:39:12",20,"Same",1,"Novel95",0,"Novel95",0,597,2,4,"(May 02 2014 16:39:12)",TRUE,TRUE,FALSE,2,0,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,2354
"AHNWIA9FQOVI8",0,18935,4187,"Mar 28 2014","19:10:30",7,"Switch",1,"Novel65",2,"Novel11",0,4368,4,1,"(Mar 28 2014 19:10:30)",NA,TRUE,TRUE,4,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,13887
"AHNWIA9FQOVI8",1,18936,4188,"Mar 28 2014","19:10:30",8,"Same",0,"Novel131",1,"Novel131",2,1484,4,1,"(Mar 28 2014 19:10:30)",TRUE,TRUE,FALSE,4,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,8936
"AHNWIA9FQOVI8",2,18939,4191,"Mar 28 2014","19:10:30",11,"Switch",0,"Novel48",0,"Novel109",3,2609,4,1,"(Mar 28 2014 19:10:30)",FALSE,TRUE,FALSE,4,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,2945
"AHNWIA9FQOVI8",3,18940,4192,"Mar 28 2014","19:10:30",12,"Same",1,"Novel29",2,"Novel110",1,1508,4,1,"(Mar 28 2014 19:10:30)",FALSE,TRUE,FALSE,4,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,2339
"AHNWIA9FQOVI8",4,18943,4195,"Mar 28 2014","19:10:30",15,"Switch",0,"Novel100",3,"Novel79",0,2082,4,1,"(Mar 28 2014 19:10:30)",FALSE,TRUE,FALSE,4,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,4464
"AHNWIA9FQOVI8",5,18944,4196,"Mar 28 2014","19:10:30",16,"Same",0,"Novel56",2,"Novel56",1,1614,4,1,"(Mar 28 2014 19:10:30)",TRUE,TRUE,FALSE,4,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,2016
"AHNWIA9FQOVI8",6,18947,4199,"Mar 28 2014","19:10:30",19,"Switch",1,"Novel74",2,"Novel84",3,659,4,1,"(Mar 28 2014 19:10:30)",FALSE,TRUE,FALSE,4,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,1877
"AHNWIA9FQOVI8",7,18948,4200,"Mar 28 2014","19:10:30",20,"Same",1,"Novel64",1,"Novel126",3,1452,4,1,"(Mar 28 2014 19:10:30)",FALSE,TRUE,FALSE,4,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,577
"AHULWFNQP3677",0,33235,6907,"Apr 11 2014","18:32:40",7,"Switch",0,"Novel100",5,"Novel100",0,8465,6,1,"(Apr 11 2014 18:32:40)",NA,TRUE,TRUE,6,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,11710
"AHULWFNQP3677",1,33236,6908,"Apr 11 2014","18:32:40",8,"Same",1,"Novel11",1,"Novel11",1,3550,6,1,"(Apr 11 2014 18:32:40)",TRUE,TRUE,FALSE,6,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,4564
"AHULWFNQP3677",2,33239,6911,"Apr 11 2014","18:32:40",11,"Switch",1,"Novel20",2,"Novel39",5,8027,6,1,"(Apr 11 2014 18:32:40)",FALSE,TRUE,FALSE,6,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,3243
"AHULWFNQP3677",3,33240,6912,"Apr 11 2014","18:32:40",12,"Same",0,"Novel59",1,"Novel59",0,3555,6,1,"(Apr 11 2014 18:32:40)",TRUE,TRUE,FALSE,6,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,4382
"AHULWFNQP3677",4,33243,6915,"Apr 11 2014","18:32:40",15,"Switch",0,"Novel29",0,"Novel29",1,4716,6,1,"(Apr 11 2014 18:32:40)",TRUE,TRUE,FALSE,6,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,2959
"AHULWFNQP3677",5,33244,6916,"Apr 11 2014","18:32:40",16,"Same",0,"Novel87",0,"Novel87",2,987,6,1,"(Apr 11 2014 18:32:40)",TRUE,TRUE,FALSE,6,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,4733
"AHULWFNQP3677",6,33247,6919,"Apr 11 2014","18:32:40",19,"Switch",1,"Novel128",4,"Novel128",4,3869,6,1,"(Apr 11 2014 18:32:40)",TRUE,TRUE,FALSE,6,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,1957
"AHULWFNQP3677",7,33248,6920,"Apr 11 2014","18:32:40",20,"Same",1,"Novel117",5,"Novel117",5,812,6,1,"(Apr 11 2014 18:32:40)",TRUE,TRUE,FALSE,6,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,3477
"AHUTT7R7WDL2J",0,33254,6926,"Apr 11 2014","18:04:44",6,"Switch",0,"Novel95",5,"Novel83",1,4109,6,4,"(Apr 11 2014 18:04:44)",FALSE,TRUE,TRUE,6,0,"Social",1,"km","eyescenter",-1,0,0,TRUE,2298
"AHUTT7R7WDL2J",1,33256,6928,"Apr 11 2014","18:04:44",8,"Same",0,"Novel52",3,"Novel52",0,2634,6,4,"(Apr 11 2014 18:04:44)",TRUE,TRUE,FALSE,6,0,"Social",1,"km","eyescenter",-1,0,0,TRUE,5738
"AHUTT7R7WDL2J",2,33258,6930,"Apr 11 2014","18:04:44",10,"Switch",1,"Novel121",5,"Novel121",5,3516,6,4,"(Apr 11 2014 18:04:44)",TRUE,TRUE,FALSE,6,0,"Social",1,"km","eyescenter",-1,0,0,TRUE,2397
"AHUTT7R7WDL2J",3,33260,6932,"Apr 11 2014","18:04:44",12,"Same",1,"Novel7",1,"Novel7",1,809,6,4,"(Apr 11 2014 18:04:44)",TRUE,TRUE,FALSE,6,0,"Social",1,"km","eyescenter",-1,0,0,TRUE,1327
"AHUTT7R7WDL2J",4,33262,6934,"Apr 11 2014","18:04:44",14,"Switch",1,"Novel111",1,"Novel74",0,1410,6,4,"(Apr 11 2014 18:04:44)",FALSE,TRUE,FALSE,6,0,"Social",1,"km","eyescenter",-1,0,0,TRUE,1360
"AHUTT7R7WDL2J",5,33264,6936,"Apr 11 2014","18:04:44",16,"Same",0,"Novel117",5,"Novel117",3,962,6,4,"(Apr 11 2014 18:04:44)",TRUE,TRUE,FALSE,6,0,"Social",1,"km","eyescenter",-1,0,0,TRUE,1313
"AHUTT7R7WDL2J",6,33266,6938,"Apr 11 2014","18:04:44",18,"Switch",0,"Novel110",4,"Novel69",1,3435,6,4,"(Apr 11 2014 18:04:44)",FALSE,TRUE,FALSE,6,0,"Social",1,"km","eyescenter",-1,0,0,TRUE,1567
"AHUTT7R7WDL2J",7,33268,6940,"Apr 11 2014","18:04:44",20,"Same",1,"Novel88",5,"Novel64",2,2022,6,4,"(Apr 11 2014 18:04:44)",FALSE,TRUE,FALSE,6,0,"Social",1,"km","eyescenter",-1,0,0,TRUE,2556
"AHY3YAYJLTW32",0,6209,8761,"Aug 11 2013","14:19:46",9,"Switch",1,"Novel115",1,"Novel115",1,1810,2,3,"(Aug 11 2013 14:19:46)",TRUE,TRUE,TRUE,2,3,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"AHY3YAYJLTW32",1,6210,8762,"Aug 11 2013","14:19:46",10,"Same",1,"Novel122",0,"Novel122",0,1646,2,3,"(Aug 11 2013 14:19:46)",TRUE,TRUE,FALSE,2,3,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"AHY3YAYJLTW32",2,6211,8763,"Aug 11 2013","14:19:46",11,"Switch",0,"Novel22",1,"Novel22",0,1273,2,3,"(Aug 11 2013 14:19:46)",TRUE,TRUE,FALSE,2,3,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"AHY3YAYJLTW32",3,6212,8764,"Aug 11 2013","14:19:46",12,"Same",1,"Novel44",0,"Novel44",0,1547,2,3,"(Aug 11 2013 14:19:46)",TRUE,TRUE,FALSE,2,3,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"AHY3YAYJLTW32",4,6213,8765,"Aug 11 2013","14:19:46",17,"Switch",1,"Novel119",0,"Novel119",0,1273,2,3,"(Aug 11 2013 14:19:46)",TRUE,TRUE,FALSE,2,3,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"AHY3YAYJLTW32",5,6214,8766,"Aug 11 2013","14:19:46",18,"Same",0,"Novel82",1,"Novel82",0,1803,2,3,"(Aug 11 2013 14:19:46)",TRUE,TRUE,FALSE,2,3,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"AHY3YAYJLTW32",6,6215,8767,"Aug 11 2013","14:19:46",19,"Switch",0,"Novel25",0,"Novel25",1,1269,2,3,"(Aug 11 2013 14:19:46)",TRUE,TRUE,FALSE,2,3,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"AHY3YAYJLTW32",7,6216,8768,"Aug 11 2013","14:19:46",20,"Same",0,"Novel9",0,"Novel9",1,1272,2,3,"(Aug 11 2013 14:19:46)",TRUE,TRUE,FALSE,2,3,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"AHZPOM46IUJ2N",1,40658,6750,"May 11 2014","11:48:43",10,"Switch",0,"Novel124",3,"Novel8",5,3879,8,3,"(May 11 2014 11:48:43)",FALSE,TRUE,FALSE,8,3,"Social",1,"km","eyes_center",-1,0,0,TRUE,1791
"AHZPOM46IUJ2N",3,40660,6752,"May 11 2014","11:48:43",12,"Switch",0,"Novel90",3,"Novel63",2,2936,8,3,"(May 11 2014 11:48:43)",FALSE,TRUE,FALSE,8,3,"Social",1,"km","eyes_center",-1,0,0,TRUE,3232
"AHZPOM46IUJ2N",4,40665,6757,"May 11 2014","11:48:43",17,"Same",0,"Novel80",2,"Novel76",2,5136,8,3,"(May 11 2014 11:48:43)",FALSE,TRUE,FALSE,8,3,"Social",1,"km","eyes_center",-1,0,0,TRUE,3734
"AHZPOM46IUJ2N",5,40666,6758,"May 11 2014","11:48:43",18,"Switch",1,"Novel33",2,"Novel33",2,3672,8,3,"(May 11 2014 11:48:43)",TRUE,TRUE,FALSE,8,3,"Social",1,"km","eyes_center",-1,0,0,TRUE,3927
"AHZPOM46IUJ2N",6,40667,6759,"May 11 2014","11:48:43",19,"Same",0,"Novel3",3,"Novel3",6,4039,8,3,"(May 11 2014 11:48:43)",TRUE,TRUE,FALSE,8,3,"Social",1,"km","eyes_center",-1,0,0,TRUE,2452
"AHZPOM46IUJ2N",7,40668,6760,"May 11 2014","11:48:43",20,"Switch",1,"Novel71",7,"Novel54",1,6031,8,3,"(May 11 2014 11:48:43)",FALSE,TRUE,FALSE,8,3,"Social",1,"km","eyes_center",-1,0,0,TRUE,2221
"AI258R8HU53PT",0,13655,6727,"May 02 2014","14:06:17",7,"Switch",1,"Novel84",0,"Novel84",0,1877,2,1,"(May 02 2014 14:06:17)",TRUE,TRUE,TRUE,2,1,"Social",1,"km","eyescenter",-1,0,0,TRUE,2684
"AI258R8HU53PT",3,13660,6732,"May 02 2014","14:06:17",12,"Same",1,"Novel47",0,"Novel47",0,1155,2,1,"(May 02 2014 14:06:17)",TRUE,TRUE,FALSE,2,1,"Social",1,"km","eyescenter",-1,0,0,TRUE,1821
"AI258R8HU53PT",5,13664,6736,"May 02 2014","14:06:17",16,"Same",0,"Novel96",0,"Novel96",1,1606,2,1,"(May 02 2014 14:06:17)",TRUE,TRUE,FALSE,2,1,"Social",1,"km","eyescenter",-1,0,0,TRUE,1256
"AI258R8HU53PT",6,13667,6739,"May 02 2014","14:06:17",19,"Switch",0,"Novel134",1,"Novel134",0,949,2,1,"(May 02 2014 14:06:17)",TRUE,TRUE,FALSE,2,1,"Social",1,"km","eyescenter",-1,0,0,TRUE,1374
"AI5ZNSGFAB8SG",0,22315,2867,"Apr 07 2014","05:06:30",7,"Same",1,"Novel24",0,"Novel24",0,2448,4,1,"(Apr 07 2014 05:06:30)",TRUE,TRUE,TRUE,4,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,6302
"AI5ZNSGFAB8SG",1,22316,2868,"Apr 07 2014","05:06:30",8,"Switch",0,"Novel124",3,"Novel124",0,8779,4,1,"(Apr 07 2014 05:06:30)",NA,TRUE,FALSE,4,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,11290
"AI5ZNSGFAB8SG",2,22319,2871,"Apr 07 2014","05:06:30",11,"Same",1,"Novel140",3,"Novel51",2,5650,4,1,"(Apr 07 2014 05:06:30)",NA,TRUE,FALSE,4,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,11675
"AI5ZNSGFAB8SG",3,22320,2872,"Apr 07 2014","05:06:30",12,"Switch",1,"Novel102",3,"Novel70",0,8754,4,1,"(Apr 07 2014 05:06:30)",FALSE,TRUE,FALSE,4,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,6588
"AI5ZNSGFAB8SG",4,22323,2875,"Apr 07 2014","05:06:30",15,"Same",0,"Novel60",3,"Novel60",1,2012,4,1,"(Apr 07 2014 05:06:30)",TRUE,TRUE,FALSE,4,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,4314
"AI5ZNSGFAB8SG",5,22324,2876,"Apr 07 2014","05:06:30",16,"Switch",0,"Novel40",1,"Novel23",0,6229,4,1,"(Apr 07 2014 05:06:30)",FALSE,TRUE,FALSE,4,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,3921
"AI5ZNSGFAB8SG",6,22327,2879,"Apr 07 2014","05:06:30",19,"Same",0,"Novel65",2,"Novel56",3,5449,4,1,"(Apr 07 2014 05:06:30)",FALSE,TRUE,FALSE,4,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,7180
"AI5ZNSGFAB8SG",7,22328,2880,"Apr 07 2014","05:06:30",20,"Switch",1,"Novel115",0,"Novel128",3,7350,4,1,"(Apr 07 2014 05:06:30)",FALSE,TRUE,FALSE,4,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,3581
"AI6R3GGAUKC3Z",0,40674,6766,"May 09 2014","09:24:25",6,"Switch",1,"Novel52",0,"Novel15",5,4444,8,4,"(May 09 2014 09:24:25)",FALSE,TRUE,TRUE,8,0,"Social",1,"km","eyes_center",-1,0,0,TRUE,10292
"AI6R3GGAUKC3Z",6,40686,6778,"May 09 2014","09:24:25",18,"Switch",0,"Novel62",6,"Novel96",5,1619,8,4,"(May 09 2014 09:24:25)",FALSE,TRUE,FALSE,8,0,"Social",1,"km","eyes_center",-1,0,0,TRUE,899
"AI6R3GGAUKC3Z",7,40688,6780,"May 09 2014","09:24:25",20,"Same",1,"Novel111",6,"Novel111",6,2292,8,4,"(May 09 2014 09:24:25)",TRUE,TRUE,FALSE,8,0,"Social",1,"km","eyes_center",-1,0,0,TRUE,1341
"AI8VVCN8QY8VM",0,33301,6973,"Apr 11 2014","14:51:41",13,"Switch",0,"Novel78",1,"Novel137",4,5619,6,2,"(Apr 11 2014 14:51:41)",FALSE,TRUE,TRUE,6,7,"Social",1,"km","eyescenter",-1,0,0,TRUE,4205
"AI8VVCN8QY8VM",1,33302,6974,"Apr 11 2014","14:51:41",14,"Same",0,"Novel34",2,"Novel34",1,2361,6,2,"(Apr 11 2014 14:51:41)",TRUE,TRUE,FALSE,6,7,"Social",1,"km","eyescenter",-1,0,0,TRUE,2991
"AI8VVCN8QY8VM",2,33303,6975,"Apr 11 2014","14:51:41",15,"Switch",1,"Novel27",2,"Novel23",5,7150,6,2,"(Apr 11 2014 14:51:41)",FALSE,TRUE,FALSE,6,7,"Social",1,"km","eyescenter",-1,0,0,TRUE,1315
